"","Bas","Bmem","Bnv","CD4mem","CD4nv","CD8mem","CD8nv","Eos","Mono","Neu","NK","Treg"
"cg25883405",0.22901070598747,0.193141396964013,0.375391144269091,0.430113115809361,0.402916999986168,0.227736083903454,0.750854478802585,0.124336310217548,0.0670221767617083,0.113130704562467,0.0933454430761612,0.22836845333938
"cg06007201",0.034098868894075,0.102282530524351,0.0528470190477209,0.053361758000379,0.288116526632534,0.0423319234410603,0.606078942082925,0.0273312374956101,0.0257017971386788,0.0268656934411322,0.216228199054361,0.108792148025571
"cg26729380",0.135926013033391,0.024993631856117,0.0759557192492458,0.0347368971512602,0.366737186856177,0.137047319701044,0.617336501364038,0.137760915440578,0.022953260897343,0.0384592834033146,0.380033470766582,0.0638009485981717
"cg01496720",0.435229785915158,0.334904831690415,0.446388140601968,0.431697569417457,0.67172945699122,0.236816705124574,0.866812690077111,0.396416840372255,0.30001486251171,0.319659875385213,0.293149468432441,0.248862285074139
"cg21467614",0.0695636202928285,0.0365566699938857,0.040517857683836,0.0453102856155341,0.357684348791258,0.135434863227112,0.586363356474411,0.0388114460222932,0.0266495640130002,0.0317434324237183,0.342345190091271,0.0242003593540131
"ch.15.67797584R",0.0561153059349646,0.0526185858812869,0.0220563848097116,0.111091411811487,0.527689874213541,0.191512881832988,0.587843999619813,0.0390115047133465,0.017437299822762,0.0211175857741794,0.18221820759007,0.0484524868311313
"cg04424621",0.11372642130847,0.0311425509157683,0.206752618441142,0.067198282489329,0.478539059204891,0.0970950164354379,0.619298154275072,0.101051939958664,0.111695797817178,0.134972312133725,0.278139258027806,0.0579358679202495
"cg06285727",0.0217396400381567,0.195509886734787,0.313111663920874,0.0771097017829543,0.444446885714167,0.0429334867026703,0.59251411593951,0.0159286574033533,0.0217296688253334,0.0434203894180337,0.124153622071753,0.12097913773243
"cg18340445",0.0197771699073755,0.071484517476512,0.022588691210322,0.121128611331655,0.326577982205418,0.0892547086345991,0.541609290623129,0.0184493300905837,0.0188082694653832,0.0164455765424157,0.199528838628756,0.0447147160570876
"cg02067535",0.0215065705407816,0.123042023296292,0.0512020703335469,0.251267863591165,0.375634518718114,0.31580583654351,0.56635374088306,0.0141948023276653,0.0208739100801455,0.020396062245549,0.0292786633442604,0.244876732442283
"cg13752933",0.0338261936006875,0.0646432475493495,0.0925222304316652,0.208022132832422,0.454584789206036,0.269082365330854,0.581531752458785,0.0449692405018892,0.0285531782886932,0.0374227725195811,0.282714306941284,0.102672950961808
"ch.10.2166669R",0.0570209318493094,0.0955530799840888,0.064238363411357,0.0625780317662141,0.364930819802431,0.0515133502915933,0.522147432754377,0.0465062186371296,0.0255821659265059,0.0235938158303273,0.0329732967047218,0.0720889447347353
"cg15416179",0.00764376978385782,0.0137128001826077,0.0124925802280696,0.0129251940579564,0.438744643979227,0.00934333584739911,0.486876220648478,0.00628744147213171,0.00577515102676217,0.00664633245897708,0.0147753452869916,0.00965177550477532
"cg22109675",0.35517956192776,0.510547812893655,0.452446763045305,0.719429100633111,0.603662463534721,0.707899912620051,0.906163752046397,0.404115414451612,0.37180465506617,0.366482722017321,0.356164688487556,0.538502371245498
"cg03699074",0.21649531620436,0.0281327264416947,0.016210638633277,0.0209872761993569,0.277175595676865,0.0204653552086884,0.541315973910522,0.128739392719373,0.012873287045395,0.221741477955927,0.290466962319423,0.0247298484072935
"ch.7.901673F",0.0371552729449124,0.040994890007762,0.0331974961658694,0.0335881176063514,0.234625350648743,0.0318510005833423,0.467460345988406,0.0318412824130564,0.0211066464924175,0.0201499787590455,0.0258181825862957,0.0412337614545671
"cg19789753",0.0474257715153819,0.0230213643085532,0.0856222424398289,0.0307498200990136,0.32987067043305,0.0635456506513407,0.483924327478145,0.0379080166180715,0.0275479378372527,0.0295195537613052,0.026927280298835,0.0433155081921467
"cg08678044",0.224876072266736,0.241806576792367,0.219744584117089,0.369757751127317,0.350399226296572,0.531081702567292,0.684613814092842,0.225924901625511,0.196904097062676,0.12658181602407,0.292421732277696,0.362271600151393
"cg27004870",0.0299526376629688,0.0737409078257594,0.0465101059338431,0.0677793746884966,0.287501205571614,0.0635563919475945,0.490143293722736,0.0270515136747307,0.0349382062827448,0.0327818150007,0.12952989254304,0.134301982793169
"ch.2.105901354F",0.013954042183382,0.0155536637544124,0.013187959675746,0.0294757574251286,0.402850776881122,0.0205360439321612,0.459368410085914,0.0133338512587467,0.00989230422431642,0.014386582043951,0.0113825727743483,0.0259837708603955
"cg10536999",0.00527657415622417,0.012975080362794,0.00583494452883122,0.0196890978221481,0.189872059535798,0.0972457425680232,0.437749590086729,0.00550789927933691,0.00504715578761881,0.00567284286327586,0.00695253734638386,0.0103533966398131
"cg07140459",0.15565546078568,0.112603275718931,0.204593711994389,0.0544011937297958,0.25234435932891,0.0690570306571324,0.493232910491224,0.0376865236917015,0.0172578459305688,0.0213614864944664,0.0560829048466702,0.0317826706145053
"cg12918213",0.0187272789007978,0.0283628833977665,0.0831716830564958,0.0639711940038167,0.401447816147723,0.0684216626116376,0.478240055980621,0.0126297416199126,0.0143464410140557,0.0151057373790481,0.216424437109173,0.021327741496706
"cg12681001",0.076462142199285,0.0285364883328719,0.0554602687911284,0.0337846564353499,0.287342121328905,0.118915753149333,0.483606752099397,0.0780021577429593,0.0421898901874524,0.0414229402128611,0.271013499780577,0.0315648900758581
"cg13452961",0.0910557273985017,0.0310707936619484,0.124132603139201,0.0915916824334312,0.423051257715148,0.0625147336687189,0.506321717880179,0.0812591368908568,0.0750288243673219,0.0766441129468314,0.157675002100143,0.120610102900902
"ch.12.2480290F",0.036930359547537,0.0546681852108065,0.042330650575643,0.0498710235096095,0.310415257665258,0.042645159243528,0.44959970565713,0.0349106742258622,0.0212379664805794,0.0219920870417033,0.0465398440503451,0.0463682156052673
"cg13354934",0.389159831320347,0.391270109877045,0.370478967243144,0.504655254540862,0.496943474932762,0.605355591034375,0.78466548576791,0.338965652719536,0.347865415284525,0.353401603250007,0.298351758164706,0.371957768651355
"cg05185926",0.0148010127510094,0.14914110912464,0.100273197967438,0.201203045852355,0.271073925230355,0.0895317212069577,0.472643097021737,0.0112832987059241,0.0201876504992819,0.0187567426992236,0.0616448144240703,0.100157180107602
"ch.21.45966675F",0.0483341286639376,0.0543984496526695,0.054116039023656,0.0363686824513458,0.313439491522562,0.0327134182975087,0.437272612270401,0.0414905138787883,0.0230663648911368,0.0266716780968778,0.0264345968646283,0.0463767246267924
"cg04283392",0.105669949462092,0.0927828123813384,0.0960329571765494,0.135047471198021,0.281165820091451,0.18491525193909,0.511843537273627,0.112363612970727,0.136829406830969,0.136851605267411,0.133375413214244,0.144207503186416
"cg13784312",0.0061570737940635,0.00618727230590891,0.00611198309268254,0.0308699041555456,0.372410795787769,0.00840987951407855,0.426129979874986,0.00570258104283287,0.0058388394732049,0.00853743349653353,0.00664588240146364,0.227834031190153
"cg10717214",0.0863452750735053,0.0364308536464046,0.0617459410280943,0.0503473646510673,0.303694543681361,0.161664776321545,0.474012140269252,0.0874263852282489,0.0354727489507037,0.0424029350486795,0.274552381563557,0.0594664174706056
"cg22584802",0.0693433860790604,0.085118861412088,0.244757807696992,0.179101456186601,0.419412464852013,0.072102275892349,0.506651484269223,0.0212381719852077,0.0828229801398474,0.0838478230848538,0.179461612317801,0.127454275885482
"cg04425617",0.0177621989251106,0.0137750317169395,0.0148308159431425,0.116069605705682,0.245907483780577,0.188106786244806,0.435556268959107,0.0132386662061735,0.0141379145830292,0.0137844509147989,0.16312405221839,0.0306785191630332
"cg06670463",0.0877010924742545,0.0371325394751817,0.194703515146136,0.0980576029605698,0.367938395010778,0.235274265876224,0.506645209212871,0.0447054853815141,0.0892919032527546,0.0956699254063193,0.21768594343242,0.170390730647457
"cg21222743",0.0450541000444386,0.0122860643595335,0.0235215915559653,0.0237119284188802,0.258535341906466,0.117720619409425,0.430203208863854,0.0489592549348175,0.010726084706422,0.0157266808976982,0.213503144769978,0.0202628764026808
"ch.2.207814544R",0.0275546101467395,0.0126495854246846,0.0116160198713387,0.016145525555513,0.360179631472924,0.0126449297551603,0.409185991842196,0.0130694828547491,0.0135067081749907,0.0139744045243665,0.0123974313106223,0.0160375341151048
"cg05670953",0.0259103576330871,0.0179880068263948,0.203713002093594,0.0821653821541199,0.332547715604769,0.149327291784581,0.467106262178274,0.0171002973359322,0.0791488393687192,0.120808590127644,0.161188201386504,0.023063743666803
"cg02803925",0.992555421296619,0.994981896786375,0.994668509433676,0.991443513878242,0.994045189823969,0.993777373144834,0.994342237407196,0.00778579138378231,0.996201477511952,0.93529983883165,0.995683996474763,0.993294692467159
"cg15090899",0.990365253552827,0.987170584559525,0.985768672613863,0.98964261257175,0.988625808351633,0.988956134477074,0.988011192710635,0.00795019086650367,0.985302205378756,0.911919479287721,0.928305535542645,0.986813991395391
"cg13872812",0.935234763747681,0.979383549625727,0.976113680692893,0.985436315340448,0.984698003689791,0.987741283365629,0.987956104816492,0.025707117194429,0.987349754927517,0.985360579279727,0.990589286775503,0.984796751102154
"cg19764973",0.981160336508303,0.980629384660726,0.982054017623901,0.979563556991068,0.980969632025704,0.979616276238029,0.980540960966892,0.0374945200552865,0.98696758639603,0.976727342405037,0.985152734576803,0.975452659734123
"cg00006459",0.9165841910846,0.965695828722588,0.985825776325852,0.967867522422756,0.984198689200636,0.979123033236773,0.984933385844849,0.0237475447710481,0.98142072841666,0.946734464583082,0.966074864236179,0.979861461920482
"cg21237481",0.922233230589578,0.985344255061218,0.986252482418329,0.984126346565224,0.985720450091009,0.986790099835274,0.987061207636115,0.0213381522603981,0.971499487046159,0.79242579011874,0.98909739815583,0.984046387167259
"cg13914486",0.903698892338073,0.983292292586652,0.98409179024215,0.968515260745234,0.985409641516063,0.979938218835569,0.987959187980003,0.0219452377236775,0.990764998386075,0.917240654949539,0.988486376294562,0.744462084424168
"cg12910830",0.950863765658374,0.96974932909081,0.969566653279768,0.975281379860928,0.975658868973834,0.977303895584812,0.9764115433449,0.0415754141755279,0.984652971252376,0.972269215500083,0.983646537931235,0.970058504652037
"cg09596645",0.971625047939884,0.914130680362691,0.975427631464555,0.961925121574059,0.980218505383662,0.955775842933961,0.982477388610822,0.0355456885304234,0.985645374113429,0.959703148886204,0.97795621042699,0.923761912493002
"cg15171342",0.918235864788903,0.983443846843931,0.984649861717758,0.984213424806223,0.984939933902487,0.984345155055114,0.985912479709743,0.0315563477832352,0.988619968283153,0.821673428421527,0.988094478459037,0.982653734680342
"cg08077807",0.806007541167022,0.984302610517786,0.985740414871885,0.974873626792714,0.984812643522884,0.965581536359545,0.983842233414773,0.0269560233795884,0.985206455954722,0.957409176603087,0.903799356900029,0.969305977586266
"cg03269757",0.734404965659298,0.976583857562209,0.979242684531163,0.980573320077558,0.980224642833894,0.980486741431828,0.980403656528126,0.0205548445470827,0.982378880795317,0.915321369302057,0.986008919789751,0.976317663663288
"cg05736642",0.979888208775604,0.986459113767896,0.9871697751641,0.984256587390073,0.98523672279616,0.986043159630728,0.986234311857556,0.0512689557346247,0.986133509759691,0.893772817075744,0.986664784843037,0.985138208518661
"cg13531735",0.924900897014844,0.985353821656075,0.986233772544068,0.983390301712781,0.985346702406685,0.984610957439767,0.982801808770016,0.0472856499936481,0.9246495676558,0.958951719465232,0.988351622783259,0.982621687891115
"cg24520381",0.977558118742118,0.969334184223342,0.98034967873687,0.962188728659481,0.979080451458566,0.967530755783527,0.978268786905924,0.0315738924806424,0.979175848793554,0.766466171730566,0.981337897884678,0.952628077034944
"cg25381747",0.806295785316973,0.94248956902147,0.979800092035926,0.963338752264914,0.977069247075207,0.952873462563336,0.977907585769608,0.0259925467507069,0.972882101916096,0.928454056507363,0.959189349865406,0.971906605575274
"cg23060513",0.965560454248935,0.99041179957626,0.991416950904385,0.988374212174165,0.988895216570048,0.98960548448258,0.988805247135313,0.0369359664160199,0.963355488205241,0.666661294068946,0.991027280449852,0.988636441975635
"cg10387956",0.713013767608338,0.964816095518042,0.980445506143773,0.966055360907289,0.981555321017965,0.958631771059002,0.979795601796485,0.0193751110356315,0.94399097223043,0.881482349735312,0.969641020237348,0.970992870252539
"cg05078091",0.601689653797345,0.986304359526045,0.986147765671728,0.985505828568767,0.985878740444073,0.987883875869984,0.987945211862753,0.0342451624199438,0.99102638356015,0.980659087619714,0.989681852524131,0.98638437931623
"cg11197258",0.949871351696997,0.981016485224808,0.981576249513388,0.980651672743953,0.980446000728436,0.982310789786715,0.982979351995461,0.0739036867273478,0.987060179845195,0.974780115026451,0.986012160509075,0.979655567848177
"cg20761853",0.808199488858911,0.977129463109361,0.985869620764759,0.976155148012968,0.985072741699444,0.9700155183738,0.986030691032305,0.0213610532059462,0.987018402569117,0.646536145666526,0.981629561336884,0.982086968447239
"cg14209186",0.884956617041619,0.981323595041701,0.985317785101568,0.982716167848119,0.984079682047139,0.983038538277101,0.984266493453631,0.0574004656802065,0.979652965743116,0.871661952049856,0.983532452039129,0.981207454297101
"cg11668148",0.959474941257975,0.949667155270962,0.969463529976025,0.907159796172661,0.966143242600995,0.914586680003674,0.961959814923865,0.0407224362642028,0.954880857037903,0.888330651301999,0.949667139998849,0.912883766108862
"cg03329755",0.357043084903953,0.995450704128041,0.995833792918494,0.9937264495206,0.994366981434836,0.9944261696773,0.99453693892513,0.0181731482434269,0.995715580135067,0.963609462201845,0.995657199932448,0.994268325655807
"cg17572056",0.991534594857304,0.992575083612121,0.991716566129088,0.986579019473457,0.990386194357337,0.990264538797845,0.989348310793302,0.0134732653772298,0.986993279805953,0.303535355461676,0.993650194048139,0.990021331409274
"cg16386158",0.677710386419173,0.980744263592969,0.984797072326632,0.969972397731234,0.983621367704512,0.947008334027532,0.983909432874374,0.0226090455276215,0.985111524493883,0.904475271688929,0.794817351970689,0.974752739620116
"cg06350097",0.938067129459225,0.971543780691408,0.967876185361879,0.95915677490211,0.964711067125285,0.965256194864696,0.965418687094265,0.0249536122975036,0.964617501715686,0.568997366541872,0.974520539353615,0.967246117455569
"cg18468726",0.982138663045075,0.977574718000087,0.985067494188784,0.979002611397907,0.985231622001504,0.979461758231299,0.985910913753483,0.0552937566700632,0.965856384577375,0.696987294292081,0.98667477874487,0.980288056778029
"cg27000590",0.979872803986081,0.757830784520422,0.976959033565209,0.978952401724169,0.981867056648039,0.977137120248231,0.984194016194893,0.0411448674730077,0.895530320486945,0.869007375343095,0.978739325566878,0.980179011448086
"cg00147627",0.952887639576837,0.972977875023546,0.977169431297044,0.977435322301833,0.978239401278968,0.976506503625168,0.979451993100011,0.0785328069240424,0.9851648085727,0.979708286540355,0.914867802427996,0.97412296165162
"cg02711899",0.933367815834742,0.97852544446734,0.981270880469801,0.814271821287913,0.967019318962773,0.972069424518427,0.981535778310106,0.0521900170114265,0.985138700157972,0.973325707846977,0.987513590475719,0.680127616647884
"cg14697334",0.981488166219207,0.979548928623059,0.981385048493473,0.978510183540287,0.981421737593589,0.981399729070331,0.981360707235614,0.0838552550854262,0.980901196324757,0.922237247155975,0.982449468499574,0.9740731535666
"cg10342963",0.986362047851505,0.982639373718553,0.985973415919351,0.985622309838358,0.98598205083976,0.98318471352912,0.983948063470136,0.00809693748536939,0.988988990751472,0.217618155048753,0.989629509421307,0.976871459534493
"cg18597415",0.710844589071394,0.907745579782219,0.986351120401329,0.981309778435054,0.985922447252658,0.818610549218694,0.981132752094058,0.0371288918917733,0.988299751866358,0.985551729106738,0.978177615452764,0.89044757058347
"cg07942920",0.605762339220614,0.974973401571699,0.981736739170086,0.963253381441975,0.977937450658529,0.970842766206039,0.980220824330066,0.0371790199115197,0.98587908154826,0.944650822437798,0.971476979793646,0.886923304928789
"cg11014921",0.627998726463293,0.97894205483473,0.980711205636966,0.980361763300626,0.979173425163333,0.981091285272983,0.982698465626457,0.0473491176926894,0.972893545660945,0.931010563142283,0.975972507163834,0.979206420154303
"cg25578728",0.969633662220076,0.968547333744915,0.9715802424799,0.975843798739769,0.976686379518129,0.976439848702132,0.976798566060564,0.0875745239084546,0.983624258408278,0.95510803459491,0.983052498103688,0.972066146547712
"cg07033790",0.972105068110394,0.981403575542454,0.983932465388164,0.982508899330909,0.984501233522583,0.983449204781432,0.985392364103661,0.0952922789578206,0.985526462902612,0.962780301546593,0.979597885990611,0.979553690460177
"cg19788934",0.88712526605681,0.903957603100823,0.973401897468718,0.946438969192046,0.969076668009027,0.960246055827573,0.972746881426391,0.026135698086674,0.933431235676831,0.711935341119708,0.884791375490254,0.96046264704168
"cg07410597",0.925250055731793,0.979687300978362,0.982881112719523,0.978958976023569,0.980705647134626,0.957421405242311,0.978884019814233,0.0666530466133942,0.962546335215492,0.929083000021723,0.798984861050629,0.977595552441831
"cg14467794",0.912057558531628,0.980730312759197,0.983854498683405,0.980525392132445,0.98318019744253,0.983823186120646,0.98424558281445,0.0896194699215428,0.977245473235677,0.975427442479397,0.985826774775238,0.979671539627122
"cg03695871",0.954110817792926,0.979751706812792,0.982988213206833,0.962512516897596,0.971001349686335,0.967396744473937,0.965067410229376,0.023012660010417,0.898383158755427,0.485016410271539,0.979305042417868,0.944775693512615
"cg17738684",0.853823301106722,0.930284961929349,0.978745297391667,0.96935246573816,0.983769547342047,0.979438318655375,0.98443429081025,0.0750707124687875,0.980964689756576,0.953913318699713,0.978761800769889,0.976066681255279
"cg20240243",0.929673945454167,0.944323260031358,0.964871876079513,0.970475689124804,0.969887539755334,0.973635402617859,0.97349830468993,0.0842071439970133,0.98022982850856,0.977502428391004,0.978779271682982,0.966723078020015
"cg04538585",0.95477995594427,0.974809881572194,0.979229267450095,0.972173969590269,0.981237190883918,0.973483630898791,0.982480643085378,0.0784463327914523,0.970156188443635,0.84470833372021,0.977939976235239,0.976491550552276
"cg01835368",0.945671709403648,0.962030699943436,0.966477485346016,0.94753318725928,0.971124620212972,0.923116640599048,0.972430714284283,0.0524532415810506,0.93273246953236,0.771246455404597,0.956248453610274,0.951197845897958
"cg17960717",0.978839282681023,0.981885870270457,0.986869791896333,0.982528096347076,0.986415760422817,0.986708228514066,0.984850859864727,0.0998219490724655,0.985768540919231,0.942454941300642,0.986657613793983,0.984182142692962
"cg00421164",0.978703234435462,0.985360361048141,0.985366288426689,0.983880767972685,0.984661789721366,0.986084414897727,0.986865356494618,0.034994103983587,0.970200773350222,0.389222788078566,0.984393953141856,0.985156869133888
"cg02790691",0.891446042075258,0.961329906921428,0.978618791405398,0.970324946088418,0.980930689695188,0.963440512826952,0.981498618073987,0.0273280032524361,0.906235101730456,0.534969779856672,0.98277543396598,0.964347273744565
"cg20866785",0.692768407900017,0.980312682247071,0.987018049234112,0.981024897024299,0.985947982576574,0.983119871547042,0.985504940546276,0.0254145328534025,0.845677322315526,0.726446138018542,0.948288454435992,0.983967673682683
"cg15709989",0.0516325263714491,0.234203423846311,0.0714194299201748,0.0874364309641215,0.0569987163112763,0.0803583492872956,0.0905532312238091,0.711883285021359,0.29094327819849,0.51082169518818,0.0935378733594709,0.0770690769668315
"cg08128444",0.494632202599604,0.291944925332843,0.330305273654813,0.291636756696329,0.312342490116295,0.294144290538683,0.318460152080931,0.783209158449918,0.419429264651446,0.36620808408845,0.338827692926844,0.235642259501223
"cg13089369",0.323758637380234,0.268684501331901,0.243684677295952,0.280402389504009,0.280210715712488,0.268918522690601,0.299236718266812,0.608185044837494,0.300764792323194,0.266267466198219,0.279669001784282,0.229930498501422
"cg03636488",0.0817249153473975,0.018431724436891,0.0267972482457927,0.0505562402897685,0.132134023874515,0.100485732151891,0.100347464291291,0.423308495302937,0.0671806620752359,0.125100243897869,0.320333452462637,0.12854625072211
"cg22844780",0.476807299795339,0.436067784526268,0.582952104359008,0.448546941424229,0.452303460104262,0.421394538799823,0.453382770146655,0.754226915281379,0.494220325303503,0.432355035926115,0.445400671139731,0.398547307697869
"cg18740872",0.593309571759927,0.467526848559177,0.502720282698916,0.481126942641567,0.467625263954331,0.472157962547658,0.46705469472456,0.762718391251817,0.528318407706151,0.490201303013716,0.511593806790022,0.403091565337196
"cg27581592",0.0259013105646864,0.0288113465572839,0.0240945429810912,0.0280004913219725,0.0268748178832177,0.0323862762415239,0.0295396553384495,0.271920568208881,0.0232532421671703,0.0364329653740141,0.0196726149123876,0.0286330126506476
"cg08571362",0.262805545890609,0.172926926457174,0.165043160349869,0.269634246917712,0.22254982133417,0.244077731367747,0.25139841199232,0.452465303839286,0.1459134704047,0.172293402798661,0.194450972191224,0.248814771067801
"cg12043019",0.208119672117084,0.0148704867656728,0.0563016203305093,0.0307034941278349,0.102214796125769,0.0687021556256799,0.0620537383685279,0.312102543895594,0.0240417972336179,0.0649146781271275,0.176059716977787,0.0169205729904972
"cg19687075",0.125925060397918,0.142156309055154,0.107086831618102,0.123030944794785,0.0621830538276811,0.103826897400169,0.0739292642051295,0.308941085115425,0.0459516193485345,0.113167892634826,0.04970567375978,0.0748824690594165
"cg21182103",0.622366066054809,0.56132628842934,0.592421021196586,0.531459360109211,0.545480318374389,0.553615635908192,0.568834022883378,0.775443969185115,0.607105200388903,0.544003624622798,0.543744218050477,0.484896556924171
"cg27633763",0.0070544224620274,0.0051654935635472,0.0058423183691602,0.00885709907996965,0.00860927407956032,0.00677540644959094,0.00633392235976398,0.216961264887394,0.00598325789798124,0.00680225342545265,0.00642522672172566,0.00768646007694467
"cg17211077",0.683868599702032,0.657021479881544,0.713129952798445,0.602238743908496,0.625886348116324,0.60700267865464,0.669050403314917,0.844474429152296,0.659884305084865,0.616240304125228,0.608973556349325,0.573079757447896
"cg17719785",0.618810080744836,0.602961989068255,0.571799935553191,0.583006701231471,0.545918343086418,0.628439256236898,0.570786428794217,0.785893300043558,0.633215897549783,0.570278902619702,0.576221097427218,0.55863094848977
"cg01749347",0.0369072614320902,0.0175775723575469,0.0246543805605472,0.0323367442304226,0.0301828900006025,0.0293162951739921,0.0270362852555012,0.212073346274913,0.0214258373936085,0.0254083740527976,0.0258951137335374,0.0236406948480038
"cg17157894",0.103650735950405,0.0342562222038089,0.0285849088089133,0.0252168046826859,0.0291029765193649,0.0215512246585482,0.0215543345770603,0.216222737896077,0.0272788245347692,0.0392391721986732,0.0231238840338994,0.0206021804164114
"cg11432630",0.219398094081564,0.197757985061909,0.150368024770302,0.195887217717391,0.151926692474109,0.183002212456183,0.134839573256712,0.341281367653327,0.105847391468872,0.136818585644991,0.11980318863613,0.200944064327817
"cg08283318",0.691241458591345,0.671186639784974,0.668006801947628,0.632410267474575,0.642638713857796,0.634468194098082,0.622897226559479,0.786264584133382,0.644308579744713,0.612317896573403,0.626630856279559,0.610203639896019
"cg11751434",0.0355197398833996,0.0548201173799677,0.0589537870267348,0.0293776689307365,0.0264738060311369,0.0284353684687395,0.0273411599860956,0.178524603911152,0.03236337752573,0.0405790811971455,0.0325406175920461,0.026347315805101
"cg19767562",0.0314646076261084,0.0366120183948941,0.0347463318819345,0.0378253189938961,0.0367308735704007,0.0356865655774244,0.0494721180118702,0.180992952205793,0.0370034835616248,0.055732598194358,0.0401304993198921,0.0400013477600942
"cg05307070",0.772993078244061,0.77345200195361,0.770076646658621,0.754332490204432,0.72260692979055,0.759329438321752,0.727356734156131,0.875115656271627,0.752909966694092,0.739888081604418,0.701806141236461,0.737410813226158
"cg07584558",0.0726550722134106,0.0667513235239471,0.0682786292965744,0.065554925988545,0.0586874740926685,0.0518781270586339,0.0492259797264366,0.197453317268613,0.165338272553541,0.0905966928459036,0.0577165365346176,0.0587368659966957
"cg08023476",0.632656980387672,0.598415015766921,0.616162153371377,0.583633873545109,0.613628646394863,0.604541269463323,0.603219349682485,0.728635569664258,0.647886510763736,0.609063541669638,0.618042677303229,0.562089471488639
"cg23933179",0.641976363898409,0.565455353618005,0.605410819135246,0.592451374694621,0.607046167453742,0.572928507794908,0.582106716449698,0.712926176952034,0.609971229794975,0.593986323693544,0.598686954461038,0.561914852583292
"cg12710152",0.0590863926304425,0.015166797332984,0.0144757288041779,0.0189474778935129,0.0156800046494678,0.0157693020323766,0.0149919316650659,0.138606651874539,0.0419125791524085,0.0397528238666936,0.0137714280457535,0.0156094712203952
"cg01250961",0.0150077314167696,0.0130341156919261,0.0158822436966529,0.0175508082828577,0.0172301431471474,0.018385291299412,0.0199482923004759,0.126891823923967,0.0148199682949672,0.0165274649467793,0.0166848715517769,0.0174425660134095
"cg12109797",0.0400167831312328,0.0362763278799824,0.0509005708927058,0.0761685701842842,0.0388445856910638,0.0386583682203686,0.036798703368051,0.146933475211531,0.0227043883721561,0.0377970155705696,0.0460164319844728,0.037652378195564
"cg26860209",0.831833427229239,0.843716802232383,0.844919260507478,0.830151418415021,0.854095167198203,0.838685495525095,0.838408368050682,0.93626468585963,0.830418081721167,0.821373452016805,0.807307925169998,0.837778554464458
"cg08610982",0.0196884137144942,0.0131303790065821,0.0164388725350599,0.0211864731010997,0.0187420886584814,0.0147606673471743,0.0146094812706794,0.124713489084368,0.066514626593757,0.087660367879526,0.0132157200476056,0.0160609452426221
"cg14013103",0.0748402759714502,0.0443910576174882,0.0478489202630118,0.0551816280862623,0.061221863975339,0.037274375056585,0.0440354685572215,0.132621181741312,0.0507008801883768,0.0451798490334586,0.0356383452363736,0.0426877935615231
"cg19867107",0.0329206760544033,0.022966685247267,0.0244023903804403,0.0204913209832294,0.0223558651757624,0.0214000275359331,0.0229443973456143,0.107788235698702,0.0179814541168131,0.0707325750778046,0.0155926195368698,0.0219255989811185
"cg00031303",0.0201679525533574,0.0161548047768412,0.0158223887944752,0.0239537616766021,0.0233276873959994,0.0208567286994597,0.0227124803495739,0.093774991775587,0.0332083394397453,0.0287552050924182,0.0154469276220382,0.0265876720755147
"cg11791526",0.0781551679486639,0.0345789757898791,0.0230852576978632,0.037075258015029,0.0377987059672026,0.0279707200056136,0.0278031648303675,0.108534120212487,0.0474094871143852,0.046349094719011,0.0157760799734221,0.0381056696111946
"cg04739306",0.0139251173286807,0.0057260131261614,0.00559033391061146,0.00869289250261157,0.00823179243468256,0.00873550914021629,0.00765414942092687,0.0767354186196649,0.00604359926292343,0.00754375427556164,0.00777311286863296,0.00915543220826475
"cg13309012",0.0259345353751107,0.0250071054366603,0.0260711369995182,0.0246647904467275,0.0233947267728974,0.0225222017576326,0.0225045621885212,0.048932379426054,0.0229857460962622,0.0337649872395496,0.0182248553844509,0.025736456082497
"cg18070630",0.98951984344131,0.988767735676417,0.988433141069546,0.989086812740324,0.98876538275227,0.989761874251133,0.989639998516455,0.982813362041682,0.990831297725902,0.987604984563823,0.99034252577199,0.988308035975961
"cg01589353",0.992555065183394,0.992250273116737,0.992382406962537,0.991941682881933,0.991313463138451,0.992243763413165,0.992065139065042,0.985486689352221,0.993630860564435,0.992878188714813,0.993490589802871,0.991314567999291
"cg12644927",0.993504240771765,0.995397469806925,0.9953646176954,0.992535858704165,0.992921029646707,0.991265262660822,0.992230753559279,0.986370762482911,0.994686281940337,0.992881827032739,0.994340354451918,0.991834287089127
"cg00879606",0.995644544235742,0.995944166683207,0.995983520583485,0.994802975111632,0.994601383339722,0.994883357438236,0.994553857680048,0.987951399678261,0.996325469796876,0.995416045519424,0.995817429570877,0.994083017708737
"cg15906515",0.987022211547864,0.986722293557832,0.987407410507655,0.985615770540687,0.986461817218783,0.988088515290147,0.987815161094199,0.979930737664491,0.990446851524573,0.989158559603948,0.989090605536767,0.985967757495413
"cg08060936",0.991233928888582,0.994418152033246,0.995025596389839,0.992705128651803,0.99331494799674,0.99314343246499,0.993898798908534,0.985592593769044,0.994641087037476,0.993251585106415,0.994612328106788,0.991399553199565
"cg02190678",0.995707448728126,0.99597110491298,0.996087134038962,0.994870066511524,0.995107752327484,0.995388662172069,0.995288108458917,0.986924047718843,0.996575947105948,0.995601785279148,0.995774877152831,0.994618919117504
